tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,tweet_favorite_count,tweet_retweet_count,dog_breed,Posted Image's URL,dog_stage
704113298707505153,2016-02-29 01:17:46,Twitter for iPhone,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley ,8.0,10,Stanley,2031,629,,https://t.co/XpYMBQ1FD8,
704054845121142784,2016-02-28 21:25:30,Twitter for iPhone,Here is a whole flock of puppers.  60/50 I'll take the lot ,60.0,50,,3201,1028,Great Pyrenees,https://t.co/9dpcw6MdWa,
703774238772166656,2016-02-28 02:50:28,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 ",10.0,10,,2020,526,Labrador retriever,https://t.co/ZvxdB4i9AG,
703769065844768768,2016-02-28 02:29:55,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af ,10.0,10,,3621,1276,boxer,https://t.co/QQZDCYl6zT,
703631701117943808,2016-02-27 17:24:05,Twitter for iPhone,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes ,11.0,10,Bella,2853,772,,https://t.co/XTVbSRdvcp,
703611486317502464,2016-02-27 16:03:45,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup ,10.0,10,Scooter,4229,1709,Pembroke,https://t.co/JSmX1FIEaW,pupper
703407252292673536,2016-02-27 02:32:12,Twitter for iPhone,This pupper doesn't understand gates. 10/10 so close ,10.0,10,,2685,786,,https://t.co/GUbFF4o6dZ,pupper
703382836347330562,2016-02-27 00:55:11,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well ,12.0,10,Charlie,3837,1285,golden retriever,https://t.co/B9dOrmnPVt,
703356393781329922,2016-02-26 23:10:06,Twitter for iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 ,9.0,10,Socks,2085,429,Border collie,https://t.co/8rc5I22bBf,
703268521220972544,2016-02-26 17:20:56,Twitter for iPhone,Happy Friday here's a sleepy pupper 12/10 ,12.0,10,,2152,618,kuvasz,https://t.co/eBcqv9SPkY,pupper
703079050210877440,2016-02-26 04:48:02,Twitter for iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks ,11.0,10,,8064,3494,Pembroke,https://t.co/hMjzhdUHaW,
703041949650034688,2016-02-26 02:20:37,Twitter for iPhone,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 ,10.0,10,,28996,14198,,https://t.co/iHe6liLwWR,
702932127499816960,2016-02-25 19:04:13,Twitter for iPhone,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet ,6.0,10,Chip,2825,811,,https://t.co/LUFnwzznaV,
702684942141153280,2016-02-25 02:42:00,Twitter for iPhone,This is Lucy. She's sick of these bullshit generalizations 11/10 ,11.0,10,Lucy,3516,1215,golden retriever,https://t.co/d2b5C2R0aO,
702671118226825216,2016-02-25 01:47:04,Twitter for iPhone,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both ,10.0,10,Rambo,2398,634,bloodhound,https://t.co/MpH1Fe9LhZ,
702598099714314240,2016-02-24 20:56:55,Twitter for iPhone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper ",11.0,10,Sansa,11332,3712,kelpie,https://t.co/IpAoztle2s,pupper
702539513671897089,2016-02-24 17:04:07,Twitter for iPhone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet ,12.0,10,,3134,1091,Pomeranian,https://t.co/4EnShAQjv6,
702321140488925184,2016-02-24 02:36:23,Twitter for iPhone,Please enjoy this picture as much as I did. 12/10 ,12.0,10,,3604,1156,West Highland white terrier,https://t.co/7u8mM99Tj5,
702276748847800320,2016-02-23 23:39:59,Twitter for iPhone,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 ",11.0,10,,2706,860,Boston bull,https://t.co/rSNCEiTtfI,
702217446468493312,2016-02-23 19:44:20,Twitter for iPhone,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 ",9.0,10,,5268,1526,golden retriever,https://t.co/y35Y1TJERY,
701981390485725185,2016-02-23 04:06:20,Twitter for iPhone,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 ,12.0,10,Fiji,3755,1106,Pomeranian,https://t.co/fZRob6eotY,
701952816642965504,2016-02-23 02:12:47,Twitter for iPhone,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 ,11.0,10,Rilo,4167,1149,toy poodle,https://t.co/KInss2PXyX,
701889187134500865,2016-02-22 21:59:57,Twitter for iPhone,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo ,11.0,10,Bilbo,3905,1558,French bulldog,https://t.co/rH9SQgZUnQ,
701601587219795968,2016-02-22 02:57:08,Twitter for iPhone,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet ,10.0,10,Coopson,2299,523,Chihuahua,https://t.co/MWw3pVMhJA,
701570477911896070,2016-02-22 00:53:31,Twitter for iPhone,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 ,9.0,10,Yoda,3080,1055,Yorkshire terrier,https://t.co/yVdMsVYHIx,
701545186879471618,2016-02-21 23:13:01,Twitter for iPhone,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper ,10.0,10,Millie,2902,680,Border collie,https://t.co/SDVkc4m96M,pupper
701214700881756160,2016-02-21 01:19:47,Twitter for iPhone,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both ",12.0,10,,13475,5812,Chihuahua,https://t.co/JKXh0NbBNL,
700890391244103680,2016-02-20 03:51:05,Twitter for iPhone,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 ,11.0,10,Chet,2437,653,schipperke,https://t.co/TBv7Qh1zxZ,
700864154249383937,2016-02-20 02:06:50,Twitter for iPhone,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell ",12.0,10,,2828,685,kuvasz,https://t.co/ItSsE92gCW,pupper
700847567345688576,2016-02-20 01:00:55,Twitter for iPhone,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 ,10.0,10,Crouton,2637,558,Rhodesian ridgeback,https://t.co/110Eeg7KW3,
700796979434098688,2016-02-19 21:39:54,Twitter for iPhone,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel ,7.0,10,Daniel,2669,1085,,https://t.co/5XaR0kj8cr,
700747788515020802,2016-02-19 18:24:26,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 ,11.0,10,,25130,10673,Great Pyrenees,https://t.co/22x9SbCYCU,
700518061187723268,2016-02-19 03:11:35,Twitter for iPhone,This is Vincent. He's the man your girl is with when she's not with you. 10/10 ,10.0,10,Vincent,2887,915,American Staffordshire terrier,https://t.co/JQGMP7kzjD,
700505138482569216,2016-02-19 02:20:14,Twitter for iPhone,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia ,12.0,10,Kaia,2487,646,Norwegian elkhound,https://t.co/5fMdH8GFaq,
700462010979500032,2016-02-18 23:28:52,Twitter for iPhone,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 ,6.0,10,Murphy,4537,2031,Pomeranian,https://t.co/ALO02IAKCn,
700167517596164096,2016-02-18 03:58:39,Twitter for iPhone,This is Dotsy. She's stuck as hell. 10/10 ,10.0,10,Dotsy,2903,836,beagle,https://t.co/A0h4lnhU4s,
700151421916807169,2016-02-18 02:54:41,Twitter for iPhone,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 ,11.0,10,,2450,754,Italian greyhound,https://t.co/o9aJVPB25n,pupper
700143752053182464,2016-02-18 02:24:13,Twitter for iPhone,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper ,10.0,10,,8282,3129,golden retriever,https://t.co/Fbdr5orUrJ,pupper
700062718104104960,2016-02-17 21:02:13,Twitter for iPhone,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 ,6.0,10,Eazy,2890,778,,https://t.co/UtFI7eUCjE,
700029284593901568,2016-02-17 18:49:22,Twitter for iPhone,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 ,10.0,10,Coops,2262,661,West Highland white terrier,https://t.co/8Nuny4lLE3,
700002074055016451,2016-02-17 17:01:14,Twitter for iPhone,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 ,9.0,10,Thumas,3627,1529,Chihuahua,https://t.co/x0ZDlNqfb1,
699801817392291840,2016-02-17 03:45:29,Twitter for iPhone,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper ,11.0,10,Cooper,3345,1088,golden retriever,https://t.co/qI8yvqKG02,pupper
699788877217865730,2016-02-17 02:54:04,Twitter for iPhone,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 ,12.0,10,Nala,2458,557,Border terrier,https://t.co/5bjrIRqByp,
699779630832685056,2016-02-17 02:17:19,Twitter for iPhone,Take all my money. 10/10 ,10.0,10,,3039,1397,malinois,https://t.co/B28ebc5LzQ,
699775878809702401,2016-02-17 02:02:25,Twitter for iPhone,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup ,11.0,10,Fillup,2150,690,Dandie Dinmont,https://t.co/TEHu55ZQKD,
699691744225525762,2016-02-16 20:28:06,Twitter for iPhone,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 ",5.0,10,Dave,11252,5174,,https://t.co/ZJnCxlIf62,
699446877801091073,2016-02-16 04:15:05,Twitter for iPhone,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 ",12.0,10,Archie,6515,2938,Pembroke,https://t.co/9fojElzIxx,
699434518667751424,2016-02-16 03:25:58,Twitter for iPhone,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 ,12.0,10,,2384,577,golden retriever,https://t.co/hTE2PEwGvi,pupper
699423671849451520,2016-02-16 02:42:52,Twitter for iPhone,"""Don't ever talk to me or my son again."" ...both 10/10 ",10.0,10,,1505,383,pug,https://t.co/b8ncwl6TlE,
699413908797464576,2016-02-16 02:04:04,Twitter for iPhone,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively ",11.0,10,Miley,2258,688,Samoyed,https://t.co/6r4GFZY5WS,
699370870310113280,2016-02-15 23:13:03,Twitter for iPhone,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well ,11.0,10,Calbert,2053,497,cairn,https://t.co/iNFIHvcVur,
699323444782047232,2016-02-15 20:04:36,Twitter for iPhone,"""I'm bathing the children what do you want?""  ...both 10/10 ",10.0,10,,3466,983,Labrador retriever,https://t.co/Rizm1LWh4z,
699088579889332224,2016-02-15 04:31:20,Twitter for iPhone,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 ,3.0,10,Charl,2451,715,,https://t.co/VfLoDZecJ7,
699079609774645248,2016-02-15 03:55:41,Twitter for iPhone,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 ,8.0,10,Reagan,2677,745,schipperke,https://t.co/A2j2StfNgL,
699072405256409088,2016-02-15 03:27:04,Twitter for iPhone,ERMAHGERD 12/10 please enjoy ,12.0,10,,3296,1325,Shih-Tzu,https://t.co/7WrAWKdBac,
699036661657767936,2016-02-15 01:05:02,Twitter for iPhone,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all ,13.0,10,,2863,1345,Chihuahua,https://t.co/7u6VnZ1UFe,pupper
698989035503689728,2016-02-14 21:55:47,Twitter for iPhone,This is Oliver. He does toe touches in his sleep. 13/10 precious af ,13.0,10,Oliver,3701,1113,Norfolk terrier,https://t.co/3BrRIWjG35,
698953797952008193,2016-02-14 19:35:46,Twitter for iPhone,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles ,11.0,10,CeCe,2975,1020,Italian greyhound,https://t.co/oW9XMYG3F4,
698907974262222848,2016-02-14 16:33:40,Twitter for iPhone,This dog is never sure if he's doing the right thing. 10/10 ,10.0,10,,2787,699,German short-haired pointer,https://t.co/GXq43zFfBu,
698710712454139905,2016-02-14 03:29:49,Twitter for iPhone,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles ,10.0,10,Cuddles,2710,774,Samoyed,https://t.co/rKjK88D05Z,
698703483621523456,2016-02-14 03:01:06,Twitter for iPhone,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet ,7.0,10,Rusty,1608,425,Brittany spaniel,https://t.co/hEH19t1eFp,
698635131305795584,2016-02-13 22:29:29,Twitter for iPhone,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) ,12.0,10,,1400,388,Samoyed,https://t.co/rb8nzVNh7F,
698549713696649216,2016-02-13 16:50:04,Twitter for iPhone,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude ,9.0,10,Claude,2536,704,French bulldog,https://t.co/EPdQquc1dG,
698355670425473025,2016-02-13 03:59:01,Twitter for iPhone,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need ,10.0,10,Jessiga,2046,516,pug,https://t.co/MrdPZz1CGk,
698342080612007937,2016-02-13 03:05:01,Twitter for iPhone,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) ,11.0,10,Maximus,2485,1074,boxer,https://t.co/VmFfWMjNkp,
698262614669991936,2016-02-12 21:49:15,Twitter for iPhone,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup ,11.0,10,Franklin,5214,2268,Italian greyhound,https://t.co/S712MJXulD,
698195409219559425,2016-02-12 17:22:12,Twitter for iPhone,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups ,9.0,10,Beau,18408,6750,Labrador retriever,https://t.co/GPaoH5qWEk,
698178924120031232,2016-02-12 16:16:41,Twitter for iPhone,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup ,10.0,10,Lily,3084,830,Chesapeake Bay retriever,https://t.co/BJbtCqGwZK,
697995514407682048,2016-02-12 04:07:53,Twitter for iPhone,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 ",11.0,10,,1665,372,Staffordshire bullterrier,https://t.co/yAASRDPJnQ,
697990423684476929,2016-02-12 03:47:39,Twitter for iPhone,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose ,11.0,10,Doug,3592,1451,Pembroke,https://t.co/MVvbQW88Pv,
697943111201378304,2016-02-12 00:39:39,Twitter for iPhone,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 ,10.0,10,Cassie,2638,776,Great Dane,https://t.co/e8bj97CisO,
697881462549430272,2016-02-11 20:34:41,Twitter for iPhone,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple ,10.0,10,Carter,3313,1337,,https://t.co/pHktDjpFr8,
697616773278015490,2016-02-11 03:02:54,Twitter for iPhone,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 ,11.0,10,,3467,1144,Lhasa,https://t.co/Jxd5pR02Cn,pupper
697596423848730625,2016-02-11 01:42:02,Twitter for iPhone,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 ,11.0,10,,3306,1425,Shetland sheepdog,https://t.co/5USjFjKI7Z,pupper
697575480820686848,2016-02-11 00:18:49,Twitter for iPhone,This is Ole. He's not sure how to gravity. 8/10 ,8.0,10,Ole,2250,572,whippet,https://t.co/PsqqotpBBQ,
697482927769255936,2016-02-10 18:11:03,Twitter for iPhone,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 ,11.0,10,Blipson,2662,765,,https://t.co/YKvt0J5MXr,
697463031882764288,2016-02-10 16:51:59,Twitter for iPhone,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once ,44.0,40,,3748,1552,Labrador retriever,https://t.co/HppvrYuamZ,
697270446429966336,2016-02-10 04:06:43,Twitter for iPhone,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 ,10.0,10,Bentley,5131,2087,toy poodle,https://t.co/7rS33sCKMS,
697259378236399616,2016-02-10 03:22:44,Twitter for iPhone,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 ",8.0,10,,3611,1136,Great Dane,https://t.co/iAeQNueou8,
697255105972801536,2016-02-10 03:05:46,Twitter for iPhone,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy ,10.0,10,Charlie,3316,1315,Great Dane,https://t.co/Oe0XSGmfoP,
697242256848379904,2016-02-10 02:14:42,Twitter for iPhone,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor ,10.0,10,Oakley,2753,751,Eskimo dog,https://t.co/7GQ7BTxywN,
696900204696625153,2016-02-09 03:35:31,Twitter for iPhone,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days ,12.0,10,Rosie,3492,1156,Chihuahua,https://t.co/NKuON5Al8i,
696894894812565505,2016-02-09 03:14:25,Twitter for iPhone,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 ,9.0,10,,2594,758,Appenzeller,https://t.co/RJvUjgGH5z,
696886256886657024,2016-02-09 02:40:05,Twitter for iPhone,Guys I found the dog from Up. 12/10 ,12.0,10,,5317,2016,kuvasz,https://t.co/WqoZtX9jmJ,
696877980375769088,2016-02-09 02:07:12,Twitter for iPhone,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin ,9.0,10,Misty,2689,802,,https://t.co/XhR7PAgcwF,pupper
696754882863349760,2016-02-08 17:58:03,Twitter for iPhone,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 ,10.0,10,Reptar,1615,396,toy poodle,https://t.co/l9k7TPP7Tp,
696713835009417216,2016-02-08 15:14:57,Twitter for iPhone,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper ,9.0,10,Trevith,2613,757,Chesapeake Bay retriever,https://t.co/6J8Ibwy1X6,pupper
696488710901260288,2016-02-08 00:20:23,Twitter for iPhone,12/10 revolutionary af ,12.0,10,,2788,1166,briard,https://t.co/zKzq4nIY86,
696405997980676096,2016-02-07 18:51:43,Twitter for iPhone,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb ,7.0,10,Berb,3531,1284,borzoi,https://t.co/CIFLjiTFwZ,
695816827381944320,2016-02-06 03:50:33,Twitter for iPhone,Here's a dog enjoying a sunset. 11/10 would trade lives with ,11.0,10,,3287,1320,Pomeranian,https://t.co/VsQdLxrv9h,
695794761660297217,2016-02-06 02:22:53,Twitter for iPhone,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal ,13.0,10,Wyatt,3490,880,Samoyed,https://t.co/PccQ1CFEDd,
695629776980148225,2016-02-05 15:27:17,Twitter for iPhone,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup ,8.0,10,Calvin,5020,2377,Old English sheepdog,https://t.co/NIvxgSQ9BS,
695446424020918272,2016-02-05 03:18:42,Twitter for iPhone,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af ,12.0,10,,4787,2026,basenji,https://t.co/f9qlKiv39T,
695409464418041856,2016-02-05 00:51:51,Twitter for iPhone,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 ,10.0,10,Bob,9460,4017,pug,https://t.co/lORINwFXIV,
695314793360662529,2016-02-04 18:35:39,Twitter for iPhone,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin ,10.0,10,Colin,4004,1675,Maltese dog,https://t.co/ioFy0cmK03,
695095422348574720,2016-02-04 04:03:57,Twitter for iPhone,This is just a beautiful pupper good shit evolution. 12/10 ,12.0,10,,2888,684,papillon,https://t.co/2L8pI0Z2Ib,pupper
695074328191332352,2016-02-04 02:40:08,Twitter for iPhone,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt ,11.0,10,Lorenzo,3116,1239,Shih-Tzu,https://t.co/dH3GzcjCtQ,pupper
695064344191721472,2016-02-04 02:00:27,Twitter for iPhone,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) ",4.0,10,,1771,685,,https://t.co/uaJmNgXR2P,
695051054296211456,2016-02-04 01:07:39,Twitter for iPhone,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 ",6.0,10,Brian,2918,885,Boston bull,https://t.co/vityMwPKKi,
694905863685980160,2016-02-03 15:30:43,Twitter for iPhone,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 ,10.0,10,Archie,3046,1053,,https://t.co/CJJpjTMzPQ,
694669722378485760,2016-02-02 23:52:22,Twitter for iPhone,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead ,12.0,10,Phil,26068,13517,,https://t.co/9mb0P2rjk2,
694352839993344000,2016-02-02 02:53:12,Twitter for iPhone,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 ,10.0,10,Oliviér,2244,700,Australian terrier,https://t.co/6NgsQJuSBJ,
694329668942569472,2016-02-02 01:21:07,Twitter for iPhone,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper ,9.0,10,Grady,2203,569,boxer,https://t.co/oToIkYnEGn,pupper
694206574471057408,2016-02-01 17:11:59,Twitter for iPhone,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 ",10.0,10,,4582,2297,Shih-Tzu,https://t.co/Sd4qAdSRqI,
694183373896572928,2016-02-01 15:39:48,Twitter for iPhone,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 ,9.0,10,Lola,3236,1040,Pekinese,https://t.co/pVebzwRioD,
694001791655137281,2016-02-01 03:38:15,Twitter for iPhone,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 ,11.0,10,Chester,3705,1176,Pembroke,https://t.co/YoII7tWXMT,
693942351086120961,2016-01-31 23:42:03,Twitter for iPhone,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior ,10.0,10,Kobe,1896,413,groenendael,https://t.co/LCA6Fr3X2M,
693647888581312512,2016-01-31 04:11:58,Twitter for iPhone,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 ,7.0,10,,2961,673,,https://t.co/LSTAwTdTaw,
693642232151285760,2016-01-31 03:49:30,Twitter for iPhone,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly ,9.0,10,Freddery,2790,472,Scottish deerhound,https://t.co/6BS9XEip9a,
693629975228977152,2016-01-31 03:00:47,Twitter for iPhone,This pupper is afraid of its own feet. 12/10 would comfort ,12.0,10,,2685,894,pug,https://t.co/Tn9Mp0oPoJ,pupper
693622659251335168,2016-01-31 02:31:43,Twitter for iPhone,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 ,10.0,10,,1691,422,malamute,https://t.co/a1IrjaID3X,
693590843962331137,2016-01-31 00:25:18,Twitter for iPhone,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper ,3.0,10,Phil,5565,2233,,https://t.co/fShNNhBWYx,pupper
693486665285931008,2016-01-30 17:31:20,Twitter for iPhone,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) ,11.0,10,Lincoln,1941,698,,https://t.co/S6cQsIoX27,
693280720173801472,2016-01-30 03:52:58,Twitter for iPhone,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 ,10.0,10,Sadie,3669,1403,Labrador retriever,https://t.co/UzbhwXcLne,
693262851218264065,2016-01-30 02:41:58,Twitter for iPhone,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 ,11.0,10,,2459,568,golden retriever,https://t.co/DYUsHtL2aR,pupper
693231807727280129,2016-01-30 00:38:37,Twitter for iPhone,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh ",9.0,10,Bodie,3133,841,vizsla,https://t.co/bpZsGMqVVP,
693155686491000832,2016-01-29 19:36:08,Twitter for iPhone,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker ,12.0,10,Dunkin,8668,3622,Shih-Tzu,https://t.co/At8Kxc5H9U,
693109034023534592,2016-01-29 16:30:45,Twitter for iPhone,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) ",11.0,10,,1889,695,cocker spaniel,https://t.co/NY3cPAZAIM,
693095443459342336,2016-01-29 15:36:45,Twitter for iPhone,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper ,10.0,10,Milo,2056,523,Yorkshire terrier,https://t.co/OhodPIDOpW,pupper
692919143163629568,2016-01-29 03:56:12,Twitter for iPhone,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 ,9.0,10,,2926,838,Saint Bernard,https://t.co/TMpDHHGspy,
692905862751522816,2016-01-29 03:03:25,Twitter for iPhone,This is Wally. He's being abducted by aliens. 10/10 poor pupper ,10.0,10,Wally,2683,998,Mexican hairless,https://t.co/EiF659Bgjn,pupper
692901601640583168,2016-01-29 02:46:29,Twitter for iPhone,"""Fuck the system"" 10/10 ",10.0,10,,1971,682,soft-coated wheaten terrier,https://t.co/N0OADmCnVV,
692894228850999298,2016-01-29 02:17:12,Twitter for iPhone,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy ,10.0,10,Tupawc,2511,910,German short-haired pointer,https://t.co/mCqgtqLDCW,
692828166163931137,2016-01-28 21:54:41,Twitter for iPhone,This pupper just descended from heaven. 12/10 can probably fly ,12.0,10,,3148,998,Samoyed,https://t.co/X6X9wM7NuS,pupper
692752401762250755,2016-01-28 16:53:37,Twitter for iPhone,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 ",13.0,10,,7496,4124,Samoyed,https://t.co/kYWcXbluUu,pupper
